"","ld","smd","stlogoddse"
"brodi",0.000638686431041287,0.107279176105101,0.645032088851994
"X65",0.000742837232899277,0.0821559997595313,0.361487447378998
"X1974",0.00153445220822204,0.193497490529774,0.833955194115509
"accur",-0.000382121633025763,-0.0374767549821963,-0.14036797637026
"fashion",-0.00141585412381863,-0.126670260455983,-0.583906326135251
"chronicl",-0.00143491170670455,-0.14115147913269,-0.790522688557769
"exempt",0.00120237875696011,0.147194720102857,0.645032088851994
"flood",1.57133778382012e-05,0.00155048764582323,0.0295920980947907
"grievanc",-0.00118937386657205,-0.12850855492459,-0.790522688557769
"pour",-0.000748304017084922,-0.0682669082641846,-0.268744496992127
"overthrew",0.00242088579773165,0.305049159808477,1.2453996151885
"michel",0.000380729409564515,0.0389343889219094,0.180432781533264
"a14",-0.00126391189919798,-0.149627363287222,-1.23462421008554
"rid",0.000130811441939744,0.0136730404489854,0.0816578130665471
"modest",-8.80129806631648e-05,-0.00863410389359315,-0.0127238906807837
"prayer",-0.00171914886488183,-0.173139852418019,-1.22481829686816
"elder",-0.000651478737360368,-0.0686209172468883,-0.328001547463974
"jump",-0.000534642931693019,-0.0499974974703713,-0.191444920521736
"dinner",0.00025591203438196,0.037632300090742,0.240404244881017
"homicid",0.000438552948431764,0.0595504058685611,0.331265180574943
"highway",0.000865802782526145,0.10686806922375,0.501289928526237
"treason",2.98550136790709e-05,0.00357951568116779,0.0416302096952086
"optimist",-0.000777698377175195,-0.074974226221375,-0.328001547463974
"pure",-0.000665455929650826,-0.0629334118299403,-0.257611498707559
"cancer",-0.00027829503806732,-0.0307575628104906,-0.128889773095186
"kurdistan",-0.00170981342012577,-0.190684856527976,-2.28012376233114
"consolid",0.000619099614199669,0.064931612697111,0.286417033793751
"apparatu",0.00099387551912919,0.108820145937455,0.459989550057223
"kid",-0.000764538980776383,-0.0864719554650312,-0.484752907827792
"commemor",-0.00127585297983159,-0.131768148507254,-0.780311024665285
"degrad",-0.000290122108674739,-0.0314043349456395,-0.128889773095186
"maoist",0.000215568781233281,0.0478889695676242,0.417946811922175
"affirm",-0.000143723402508394,-0.01746859910452,-0.0694513885562386
"X1948",-0.00180280648358899,-0.163813196104606,-0.904641284634549
"chair",-0.000957510693720782,-0.10744385527304,-0.660600893181743
"barbar",-0.000454944741635702,-0.0447377919632555,-0.179966717246661
"northwest",-0.00078668796052853,-0.0804537038660243,-0.392417448707114
"postwar",-0.00229053713570543,-0.205502908899803,-1.43778912674113
"mikhail",-0.00275926923174816,-0.225551824351692,-1.43778912674113
"agricultur",6.75931522726277e-05,0.00690485257435852,0.0538672978023972
"oversea",-0.000197358929678431,-0.0190925021164395,-0.057605885800129
"holiday",-0.00042886609648928,-0.0493361020869591,-0.246308533233931
"bought",0.000175041054591853,0.018623898490432,0.106337654538263
"signatur",0.000151353751157011,0.0222051148796468,0.156967192201925
"salari",0.000552052399459099,0.0625458544479202,0.299756567509213
"brand",-0.000795227277105674,-0.0743519043657037,-0.316868549179406
"withdrew",-0.00103615934305634,-0.0923332376762526,-0.392417448707114
