"","ld","smd","stlogoddse"
"guinea",-0.000389868967553014,-0.0422089108569697,-1.00134657455635
"dock",0.00129175636493905,0.133027538948128,1.53012755165258
"verifi",-0.00221164558335302,-0.111728957025452,-1.5013986584599
"khan",0.000183581319327605,0.0232828684062148,0.542029533920185
"habr",8.29802731928854e-05,0.0124841821637474,0.401019183591095
"yeltsin",-0.000659966736205385,-0.0665908232210101,-2.34657287763075
"grim",-0.00041072519026519,-0.0235103062082413,-0.128259217089481
"escal",-0.00171606558962273,-0.0885547279972565,-1.00134657455635
"buse",9.79208295996399e-05,0.00887046699967122,0.245273800880758
"inaugur",-0.000405627936267136,-0.0233639648843791,-0.128259217089481
"descend",-7.30311993379769e-05,-0.00444955246371478,0.0707976583306434
"lankan",-0.000993435781197239,-0.0817002263219606,-2.34657287763075
"unfair",0.000479028929218728,0.0299953226488208,0.401019183591095
"invok",0.000415979702655077,0.0279517328581216,0.401019183591095
"surfac",0.00162478208061159,0.123589085172251,1.19738094532251
"scream",-0.000362795642986046,-0.0214743648223454,-0.114221074573235
"southeastern",-0.00168041285257262,-0.0967441453790871,-1.4879878971148
"defi",-6.06450183367869e-05,-0.00345154387420304,0.0850019272439015
"ruthless",0.000505960713628594,0.031433676602171,0.415567787653299
"checkpoint",-0.00165035378864181,-0.104716624958245,-2.33331029582197
"ballot",-0.0019747923789587,-0.104876314316072,-1.4879878971148
"soil",0.000404775840954288,0.0281153875530244,0.415567787653299
"pastrana",-0.00107024952350791,-0.0843275787152371,-2.33331029582197
"lopez",-0.00054435842023497,-0.0550629110390367,-1.4879878971148
"capac",0.00074096780089431,0.0473634879221611,0.556756643248363
"cycl",-0.00065544749372579,-0.0392111931858902,-0.347088077449102
"unwil",-0.000808259066638298,-0.0435428044286341,-0.347088077449102
"monk",-0.00079339063976997,-0.0664752885935748,-1.4879878971148
"tire",-0.000764855059998857,-0.0423575348140464,-0.347088077449102
"adult",0.000577789436964924,0.048684678578036,0.686066225614803
"aquino",-0.00041401030196489,-0.0524484530179563,-2.33331029582197
"X53",0.000880643465091636,0.0601045799686543,0.686066225614803
"angola",-0.000323423304392811,-0.0332601838219145,-0.628786542838351
"pound",-0.0003115393973553,-0.0198996658226897,-0.114221074573235
"manufactur",0.000145572490023644,0.0113068104572359,0.259648175407423
"blindfold",-0.000910018753405164,-0.0557910019896569,-0.628786542838351
"strongest",-5.8417358146913e-05,-0.00338755838255243,0.0850019272439015
"whereabout",0.000496929796191482,0.0387874767351152,0.556756643248363
"obstruct",0.000500675647369083,0.0394104987851644,0.571666692924986
"longstand",-0.00266835628332304,-0.12109000670347,-1.47442560743758
