"","ld","smd","stlogoddse"
"obasanjo",-0.000713732914955676,-0.123680408620965,-2.0962637646393
"aubuisson",-0.000637986815506195,-0.120182945571082,-2.69952812018163
"flag",-0.000223668933190985,-0.027236333768049,-0.130706614053546
"winter",-0.000203112260484278,-0.0341209515669074,-0.256314431155819
"costa",-0.000454711906205651,-0.0731587187230563,-0.648242204059097
"fragil",-0.000752939462025143,-0.0783230895961589,-0.396957884208065
"isn",0.000153230341917199,0.0204226200990937,0.137739476789664
"calcul",-0.000518137076031563,-0.0544973518572087,-0.256314431155819
"alien",0.000128877882776511,0.0187295899659299,0.137739476789664
"shanghai",0.000405329293761922,0.207850562624227,4.41684619123775
"automat",-0.0012567455046149,-0.127711915127063,-0.747214057875513
"mask",-0.000895311454051576,-0.102656156051546,-0.648242204059097
"roberto",-0.00325038534192077,-0.271271655305717,-2.69952812018163
"X41",9.96851051222393e-05,0.0164722987000534,0.137739476789664
"ideal",0.000657594340996418,0.0857274266520623,0.445434688897392
"recount",-0.00124306759500982,-0.127015031382767,-0.747214057875513
"stronger",-0.00029504375325662,-0.0312816049051871,-0.130706614053546
"donald",-0.000985580800353921,-0.0960219860244248,-0.47443941697434
"explod",-0.001363889746436,-0.131975713296747,-0.738750267072659
"disagre",-0.000315709742343197,-0.0313289773283114,-0.121518689566794
"chose",0.000432980765614819,0.0481072265892772,0.24194490789387
"b1",-3.33897384872048e-05,-0.00481195209485863,-0.00729346849971333
"lee",0.000663357667382721,0.225417332964862,2.3031645278691
"weigh",0.000157574789004615,0.0164722170970404,0.0977756112345411
"fidel",-0.000984822000740653,-0.1067113857537,-0.639694201351729
"band",0.000152807958390985,0.0162211513699645,0.0977756112345411
"smaller",0.000453869428486938,0.0492539974577256,0.24194490789387
"extermin",-0.00120671613611804,-0.118122994665081,-0.639694201351729
"glass",-0.000286330069820688,-0.029835663897599,-0.121518689566794
"warfar",0.000298545392082938,0.0399467272674549,0.24194490789387
"mediat",-0.00097639224787133,-0.106253697025745,-0.639694201351729
"veteran",0.000201675539672132,0.025154052370192,0.157264391461206
"maximum",0.000252776257738153,0.0281610917076165,0.157264391461206
"inevit",-4.4607628620267e-05,-0.00465499175687758,0.00219901317233637
"farc",-0.000647129050993122,-0.102344464749316,-1.10390026403267
